#feature,bac3,bac4,bac1,bac2,bac5,bac6,vir1,vir4,vir2,vir3,vir5,vir6
ENSG00000243429.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000243477.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000243547.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243687.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243696.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000243759.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243926.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243989.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244026.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244048.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000244161.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244405.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244502.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244722.1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000244740.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000246082.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000247596.9,39.0,7.0,21.0,14.0,16.0,5.0,16.0,8.0,5.0,3.0,12.0,2.0
ENSG00000248487.9,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0
ENSG00000248592.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000249253.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249505.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249992.2,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
ENSG00000250151.9,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000250562.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251474.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000252965.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253540.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000254999.4,48.0,10.0,19.0,23.0,14.0,20.0,17.0,15.0,21.0,6.0,15.0,9.0
ENSG00000255154.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000256628.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000259956.2,9.0,0.0,0.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0
ENSG00000259976.3,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260261.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260743.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000261167.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261468.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261796.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263740.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000265992.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000268129.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000269028.3,5.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000269888.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000270170.2,7.0,2.0,0.0,5.0,3.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0
ENSG00000270959.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271856.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271858.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000271943.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271976.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272077.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272104.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272146.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000272182.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272282.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272410.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272529.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000272573.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272721.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272741.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272758.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000272886.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273033.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ENSG00000273174.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273261.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273356.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273437.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273454.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000274967.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000277855.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000279277.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000279320.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000279673.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000280571.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000280739.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ENSG00000283390.1,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000283706.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000283765.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000284753.2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000285708.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000285906.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000286602.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000286699.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000287005.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000287086.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000287286.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000287688.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000287916.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000287958.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000288111.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000288550.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000002549.12,5.0,0.0,9.0,8.0,39.0,2.0,20.0,3.0,22.0,0.0,81.0,8.0
ENSG00000002587.10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000004468.13,4.0,4.0,0.0,7.0,0.0,2.0,5.0,0.0,1.0,1.0,6.0,4.0
ENSG00000005059.16,17.0,6.0,1.0,13.0,8.0,9.0,15.0,4.0,4.0,0.0,8.0,2.0
ENSG00000013288.9,11.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
ENSG00000013810.20,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0
ENSG00000014824.14,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000018189.13,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000033178.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000035720.8,7.0,2.0,0.0,8.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0
ENSG00000035928.16,0.0,0.0,0.0,7.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
ENSG00000038002.9,3.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0
ENSG00000038210.14,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0
ENSG00000038219.13,8.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSG00000047315.17,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000047365.12,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0
ENSG00000047662.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048342.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000050730.16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052795.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052802.13,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
ENSG00000053900.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000056050.7,2.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0
ENSG00000059691.12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000061918.14,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENSG00000063978.16,16.0,4.0,3.0,6.0,2.0,0.0,4.0,3.0,4.0,0.0,3.0,1.0
ENSG00000065882.16,9.0,4.0,0.0,16.0,6.0,6.0,5.0,2.0,2.0,0.0,9.0,4.0
ENSG00000070190.13,10.0,6.0,9.0,4.0,16.0,2.0,7.0,0.0,2.0,1.0,6.0,0.0
ENSG00000071127.17,76.0,16.0,38.0,26.0,23.0,15.0,23.0,14.0,17.0,6.0,24.0,11.0
ENSG00000071205.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072201.14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000073331.18,5.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
ENSG00000074966.11,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
ENSG00000075539.15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077684.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078140.14,11.0,0.0,8.0,10.0,11.0,2.0,3.0,4.0,2.0,1.0,6.0,3.0
ENSG00000078177.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ENSG00000083896.13,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
ENSG00000084092.7,9.0,3.0,2.0,5.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0
ENSG00000084093.19,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085871.9,12.0,1.0,6.0,9.0,3.0,0.0,6.0,3.0,2.0,3.0,2.0,0.0
ENSG00000087008.16,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSG00000087266.17,12.0,5.0,0.0,8.0,5.0,4.0,7.0,3.0,2.0,2.0,4.0,4.0
ENSG00000087269.16,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087274.17,25.0,6.0,14.0,11.0,10.0,0.0,9.0,7.0,21.0,0.0,5.0,5.0
ENSG00000090316.16,10.0,2.0,6.0,16.0,6.0,1.0,3.0,6.0,7.0,1.0,4.0,0.0
ENSG00000090989.18,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000091490.11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
ENSG00000109133.13,14.0,2.0,4.0,4.0,4.0,3.0,9.0,3.0,3.0,0.0,3.0,1.0
ENSG00000109171.15,8.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0
ENSG00000109180.14,12.0,7.0,4.0,8.0,5.0,3.0,8.0,6.0,6.0,0.0,6.0,2.0
ENSG00000109184.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000109189.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109220.11,11.0,2.0,4.0,11.0,11.0,1.0,5.0,2.0,6.0,0.0,6.0,7.0
ENSG00000109270.13,9.0,5.0,8.0,3.0,5.0,1.0,2.0,0.0,5.0,2.0,3.0,1.0
ENSG00000109272.4,21.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,8.0,3.0,6.0,1.0
ENSG00000109320.13,10.0,5.0,0.0,4.0,8.0,0.0,3.0,4.0,3.0,0.0,6.0,0.0
ENSG00000109323.11,3.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0
ENSG00000109332.20,59.0,28.0,63.0,52.0,80.0,40.0,49.0,27.0,78.0,16.0,51.0,26.0
ENSG00000109381.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109390.13,12.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
ENSG00000109436.8,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSG00000109445.11,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,3.0,1.0,5.0,2.0
ENSG00000109452.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
ENSG00000109458.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109466.14,3.0,1.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ENSG00000109472.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109475.16,192.0,102.0,21.0,127.0,108.0,130.0,76.0,64.0,74.0,19.0,111.0,26.0
ENSG00000109501.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109519.13,7.0,2.0,3.0,9.0,2.0,4.0,0.0,3.0,3.0,2.0,4.0,2.0
ENSG00000109534.17,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109536.12,12.0,1.0,3.0,6.0,3.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0
ENSG00000109572.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSG00000109586.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000109606.13,12.0,0.0,3.0,4.0,2.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0
ENSG00000109618.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109667.12,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109670.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109674.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109685.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109689.17,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSG00000109736.15,15.0,4.0,6.0,5.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0
ENSG00000109743.11,39.0,7.0,34.0,30.0,38.0,8.0,11.0,12.0,11.0,3.0,21.0,13.0
ENSG00000109756.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000109762.16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109771.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109775.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
ENSG00000109787.13,21.0,4.0,13.0,0.0,0.0,0.0,9.0,0.0,16.0,2.0,4.0,0.0
ENSG00000109790.16,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSG00000109794.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109805.10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109814.12,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118564.15,52.0,5.0,27.0,31.0,32.0,10.0,21.0,11.0,13.0,0.0,26.0,15.0
ENSG00000118579.13,16.0,4.0,4.0,14.0,11.0,2.0,7.0,7.0,9.0,1.0,7.0,2.0
ENSG00000118762.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118777.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSG00000118785.14,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118804.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000118816.11,138.0,20.0,88.0,66.0,43.0,44.0,37.0,24.0,79.0,11.0,37.0,22.0
ENSG00000120519.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121089.4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ENSG00000121210.16,8.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121211.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121892.15,10.0,2.0,6.0,10.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0
ENSG00000121895.8,2.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
ENSG00000121897.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSG00000123737.13,4.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
ENSG00000123739.11,4.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0
ENSG00000123933.17,10.0,3.0,9.0,6.0,10.0,4.0,4.0,7.0,35.0,5.0,7.0,1.0
ENSG00000124399.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124406.16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124875.10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125089.17,11.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
ENSG00000125386.16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125388.20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127415.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127418.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000127419.17,3.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
ENSG00000128039.11,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128040.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000128050.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000128059.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129116.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000129128.13,20.0,7.0,8.0,20.0,8.0,12.0,8.0,9.0,9.0,0.0,14.0,1.0
ENSG00000129187.14,6.0,3.0,0.0,3.0,2.0,1.0,1.0,5.0,2.0,0.0,3.0,2.0
ENSG00000130997.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000131127.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132405.19,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSG00000132406.12,7.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0
ENSG00000132463.14,10.0,8.0,2.0,8.0,9.0,5.0,9.0,0.0,5.0,1.0,8.0,2.0
ENSG00000132465.12,62.0,110.0,0.0,182.0,30.0,16.0,89.0,25.0,7.0,1.0,119.0,25.0
ENSG00000132466.19,5.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0
ENSG00000132467.4,7.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0
ENSG00000133256.12,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
ENSG00000134851.13,8.0,4.0,9.0,7.0,9.0,0.0,5.0,4.0,2.0,0.0,5.0,3.0
ENSG00000134852.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134853.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135605.13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137441.8,0.0,7.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,6.0,4.0,4.0
ENSG00000137449.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137460.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137462.9,16.0,5.0,47.0,10.0,20.0,6.0,10.0,4.0,6.0,0.0,7.0,5.0
ENSG00000137601.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137628.17,3.0,0.0,3.0,1.0,2.0,1.0,6.0,0.0,4.0,0.0,5.0,2.0
ENSG00000138639.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000138640.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
